"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","욕실수","발한실여부","좌석수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","세탁기수","여성종사자수","남성종사자수","회수건조수","침대수","다중이용업소여부"
"3040000","3040000-201-1983-00034","19830228","","03","폐업","02","폐업","20221212","","","","02 4407070","213.78","143825","서울특별시 광진구 구의동 246-39","서울특별시 광진구 아차산로 393 (구의동)","","마레","2022-12-12 18:27:48","U","2021-11-01 23:04:00.0","여관업","207545.867307934","448350.983197315","","","","","","","","","","","","","","","","","","","","","",""
"3040000","3040000-201-1983-00035","19831026","","01","영업/정상","01","영업","","","","","02 4520917","353.36","143822","서울특별시 광진구 구의동 212-30번지 ","서울특별시 광진구 아차산로 465 (구의동)","05035","박스(BOX)호텔","2019-12-26 15:30:23","U","2019-12-28 02:40:00.0","여관업","208197.480705123    ","448648.416505638    ","여관업","0","0","1","4","0","0","11","27","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-1983-00036","19830131","","03","폐업","02","폐업","20130129","","","","02 4571302","188.42","143819","서울특별시 광진구 구의동 71-1번지 ","서울특별시 광진구 자양로 262 (구의동)","","낙원장여관","2008-08-22 10:36:50","I","2018-08-31 23:59:59.0","여관업","207918.910656744    ","449676.763666023    ","여관업","0","0","0","","0","","4","16","0","N","0","","","","","","","","","","N"
"3040000","3040000-201-1983-00037","19830919","","01","영업/정상","01","영업","","","","","02 4470035","969.44","143817","서울특별시 광진구 구의동 54-21번지 ","서울특별시 광진구 천호대로 679 (구의동)","04954","M.칼라스","2019-11-07 15:23:28","U","2019-11-09 02:40:00.0","여관업","207961.691771307    ","449823.696888296    ","여관업","0","0","0","0","0","0","0","40","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-1983-00038","19830304","","03","폐업","02","폐업","20210503","","","","02 4662448","219.29","143840","서울특별시 광진구 군자동 355 ","서울특별시 광진구 동일로 196 (군자동)","05003","딥","2021-05-03 16:48:55","U","2021-05-05 02:40:00.0","여관업","205976.633917423    ","449688.534404328    ","여관업","0","0","0","0","0","0","0","22","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-1983-00039","19830126","","03","폐업","02","폐업","20210426","","","","02 4633525","203.78","143840","서울특별시 광진구 군자동 350-7 ","서울특별시 광진구 동일로 208 (군자동)","05002","핀호텔(Pin Hotel)","2021-04-26 14:06:08","U","2021-04-28 02:40:00.0","여관업","206024.40502066     ","449791.534689632    ","여관업","0","0","0","0","0","0","0","24","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-1983-00040","19830805","","03","폐업","02","폐업","20170515","","","","02 4641381","347.41","143840","서울특별시 광진구 군자동 350-3번지 ","서울특별시 광진구 동일로 214 (군자동)","05002","후호텔","2017-05-12 13:32:32","I","2018-08-31 23:59:59.0","여관업","206038.869513525    ","449844.379971087    ","여관업","","","","","","","9","25","","Y","","","","","","","","","","","N"
"3040000","3040000-201-1983-00041","19830105","","01","영업/정상","01","영업","","","","","02 4576214","467.65","143805","서울특별시 광진구 광장동 241-1번지 ","서울특별시 광진구 아차산로 583 (광장동)","04968","대하장여관","2019-02-19 17:51:28","U","2019-02-21 02:40:00.0","여관업","209162.470345601    ","449284.449743562    ","여관업","0","0","0","0","0","0","0","38","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-1983-00042","19831201","","03","폐업","02","폐업","20030421","","","","02 4465728","118.21","143815","서울특별시 광진구 광장동 530-24번지 ","","","남경여관","2003-04-21 00:00:00","I","2018-08-31 23:59:59.0","여관업","208413.473710547    ","448845.549526061    ","여관업","","","","","","","3","10","","Y","","","","","","","","","","","N"
"3040000","3040000-201-1983-00043","19831014","","01","영업/정상","01","영업","","","","","02 4647551","378.00","143841","서울특별시 광진구 자양동 7-43","서울특별시 광진구 아차산로 234 (자양동)","05073","화양장여관","2023-01-11 10:34:41","U","2022-11-30 23:03:00.0","여관업","206045.707257167","448651.962282277","","","","","","","","","","","","","","","","","","","","","",""
"3040000","3040000-201-1983-00044","19830625","","03","폐업","02","폐업","20030421","","","","02 4635027","87.47","143845","서울특별시 광진구 자양동 74-1번지 ","","","삼풍장여관","2003-04-21 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","","","","","","","2","8","","N","","","","","","","","","","","N"
"3040000","3040000-201-1983-00045","19830905","","03","폐업","02","폐업","20151113","","","","02 4443114","340.20","143891","서울특별시 광진구 중곡동 131-5번지 ","서울특별시 광진구 천호대로 611 (중곡동)","04930","파크웨이여관","2015-11-12 15:29:56","I","2018-08-31 23:59:59.0","여관업","207506.307314561    ","450319.929886795    ","여관업","0","0","0","0","0","0","5","34","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-1983-00046","19831102","","03","폐업","02","폐업","20220125","","","","02 4579020","242.17","143891","서울특별시 광진구 중곡동 131-9 ","서울특별시 광진구 천호대로 603 (중곡동)","04930","하트","2022-01-25 16:23:37","U","2022-01-27 02:40:00.0","여관업","207430.252136001    ","450357.297170384    ","여관업","0","0","0","0","0","0","4","20","0","N","0","","","","","0","0","0","0","0","N"
"3040000","3040000-201-1983-00047","19830310","","01","영업/정상","01","영업","","","","","02 4664250","194.42","143899","서울특별시 광진구 중곡동 163-5 ","서울특별시 광진구 능동로 363 (중곡동)","04914","넘버25호텔 중곡점","2021-03-29 16:13:31","U","2021-03-31 02:40:00.0","여관업","207157.899588742    ","451076.82510567     ","여관업","0","0","0","0","0","0","8","12","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-1983-00048","19831107","","03","폐업","02","폐업","20200702","","","","02  462 7088","322.84","143902","서울특별시 광진구 중곡동 198-42 ","서울특별시 광진구 면목로 176 (중곡동)","04903","주노","2020-07-02 09:43:36","U","2020-07-04 02:40:00.0","여관업","207275.477261312    ","451840.405435241    ","여관업","0","0","0","0","0","0","6","24","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-1983-00049","19830923","","01","영업/정상","01","영업","","","","","02  433 1882","195.42","143909","서울특별시 광진구 중곡동 554-1","서울특별시 광진구 면목로 198 (중곡동)","04903","랑데뷰","2022-11-10 16:36:48","U","2021-10-31 23:02:00.0","여관업","207306.44624601","452051.730320809","","","","","","","","","","","","","","","","","","","","","",""
"3040000","3040000-201-1983-00050","19830323","","01","영업/정상","01","영업","","","","","02432 5432","292.82","143910","서울특별시 광진구 중곡동 605-1번지 ","서울특별시 광진구 용마산로 192 (중곡동)","04938","파인힐","2020-01-31 21:35:46","U","2020-02-02 02:40:00.0","여관업","207565.43395181     ","452051.909676563    ","여관업","0","0","0","0","0","0","0","25","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-1983-00051","19830607","","03","폐업","02","폐업","20140829","","","","02 4325874","202.50","143220","서울특별시 광진구 중곡동 608-5번지 ","서울특별시 광진구 용마산로 187 (중곡동)","04903","그린피아여관","2014-03-11 16:02:02","I","2018-08-31 23:59:59.0","여관업","207517.258952999    ","452012.470712384    ","여관업","0","0","0","0","0","0","0","15","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-1983-00052","19831117","","01","영업/정상","01","영업","","","","","02 4637331","310.18","143904","서울특별시 광진구 중곡동 250-4","서울특별시 광진구 동일로 367 (중곡동)","04900","샐몬모텔","2022-11-10 16:35:06","U","2021-10-31 23:02:00.0","여관업","206632.809896476","451272.362374307","","","","","","","","","","","","","","","","","","","","","",""
"3040000","3040000-201-1983-00053","19831217","","01","영업/정상","01","영업","","","","","0222085256","196.80","143909","서울특별시 광진구 중곡동 555-2 ","서울특별시 광진구 면목로 204 (중곡동)","04903","정모텔","2020-07-21 11:36:11","U","2020-07-23 02:40:00.0","여관업","207312.069472884    ","452094.741574905    ","여관업","0","0","0","0","0","0","0","23","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-1983-00054","19831020","","01","영업/정상","01","영업","","","","","02 4694488","247.39","143901","서울특별시 광진구 중곡동 187-27번지 ","서울특별시 광진구 동일로 440 (중곡동)","04905","문","2019-02-19 18:05:07","U","2019-02-21 02:40:00.0","여관업","206973.627215929    ","451906.887051862    ","여관업","0","0","0","0","0","0","0","28","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-1983-00055","19830328","","03","폐업","02","폐업","20170828","","","","02 4574957","109.62","143895","서울특별시 광진구 중곡동 150-57번지 2,3층 ","서울특별시 광진구 긴고랑로 94 (중곡동,2,3층)","04922","반도장여관","2017-08-28 10:16:57","I","2018-08-31 23:59:59.0","여관업","207507.346425455    ","450884.069619451    ","여관업","0","0","0","","0","","4","8","0","N","0","","","","","","","","","","N"
"3040000","3040000-201-1983-00056","19830607","","03","폐업","02","폐업","20181206","","","","02 4663330","1,563.00","143150","서울특별시 광진구 군자동 473-21번지 ,22 ","서울특별시 광진구 천호대로 538 (군자동,,22)","04996","호텔쉴","2018-12-06 18:12:55","U","2018-12-08 02:40:00.0","여관업","206817.904034984    ","450570.523055769    ","여관업","0","0","0","0","0","0","0","39","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-1983-00057","19831124","","01","영업/정상","01","영업","","","","","02 4584224","217.20","143847","서울특별시 광진구 능동 220-6 ","서울특별시 광진구 천호대로 558 (능동)","04985","몰디브","2022-01-18 14:11:23","U","2022-01-20 02:40:00.0","여관업","206997.654706004    ","450484.085299752    ","여관업","0","0","0","0","0","0","0","25","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-1983-00058","19830810","","03","폐업","02","폐업","20041210","","","","02 4670301","178.40","143838","서울특별시 광진구 군자동 477-15번지 ","","","삼우장여관","2004-12-10 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","","","","","","","5","16","","N","","","","","","","","","","","N"
"3040000","3040000-201-1983-00059","19830720","","03","폐업","02","폐업","20220711","","","","02 4664493","171.00","143912","서울특별시 광진구 중곡동 647-16","서울특별시 광진구 능동로 325 (중곡동)","04918","목화장여관","2022-07-11 09:18:20","U","2021-12-06 23:03:00.0","여관업","207002.314774381","450714.550915343","","","","","","","","","","","","","","","","","","","","","",""
"3040000","3040000-201-1983-00060","19831112","","03","폐업","02","폐업","20090427","","","","02 4570233","423.21","143848","서울특별시 광진구 능동 236-5번지 ","","","초원여관","2008-07-01 11:06:22","I","2018-08-31 23:59:59.0","여관업","207246.443885283    ","450358.72091879     ","여관업","0","0","0","","0","","8","27","0","N","0","","","","","","","","","","N"
"3040000","3040000-201-1983-00061","19830810","","01","영업/정상","01","영업","","","","","02 4981287","401.76","143838","서울특별시 광진구 군자동 469-18번지 ","서울특별시 광진구 면목로 33 (군자동)","04994","아미가","2020-04-21 11:30:21","U","2020-04-23 02:40:00.0","여관업","206666.314428187    ","450546.534657038    ","여관업","0","0","0","0","0","0","0","19","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-1983-00062","19831019","","03","폐업","02","폐업","20070607","","","","02 4666035","231.88","143838","서울특별시 광진구 군자동 466-1번지 ","","","스텔라여관","2004-02-17 00:00:00","I","2018-08-31 23:59:59.0","여관업","206502.857572748    ","450724.592487214    ","여관업","0","0","0","","0","","0","17","0","N","0","","","","","","","","","","N"
"3040000","3040000-201-1983-00063","19831123","","01","영업/정상","01","영업","","","","","02 4696939","254.00","143912","서울특별시 광진구 중곡동 611-1번지 ","서울특별시 광진구 동일로 335 (중곡동)","04900","헤라모텔","2019-02-20 11:08:40","U","2019-02-22 02:40:00.0","여관업","206494.379654847    ","450972.566595408    ","여관업","0","0","0","0","0","0","0","14","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-1983-00064","19830524","","01","영업/정상","01","영업","","","","","02 4546610","342.90","143821","서울특별시 광진구 구의동 201-3","서울특별시 광진구 광나루로 594 (구의동)","05034","위시앤스테이(WISH&STAY)","2022-11-10 16:32:49","U","2021-10-31 23:02:00.0","여관업","208263.69457561","448886.418038269","","","","","","","","","","","","","","","","","","","","","",""
"3040000","3040000-201-1983-00065","19830112","","01","영업/정상","01","영업","","","","","02 4579434","229.26","143888","서울특별시 광진구 중곡동 92-5번지 ","서울특별시 광진구 용마산로 24 (중곡동)","04950","코지","2018-11-30 16:30:08","U","2018-12-04 02:40:00.0","여관업","207753.598205093    ","450393.424922675    ","여관업","0","0","0","0","0","0","0","23","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-1983-00066","19830929","","03","폐업","02","폐업","20110725","","","","02 4575900","594.00","143873","서울특별시 광진구 자양동 679-28번지 ","","","고려장","2008-08-22 11:28:34","I","2018-08-31 23:59:59.0","여관업","207450.459179791    ","447746.321126737    ","여관업","0","0","0","","0","","11","12","0","N","0","","","","","","","","","","N"
"3040000","3040000-201-1983-00067","19830901","","01","영업/정상","01","영업","","","","","02  22050401","134.40","143846","서울특별시 광진구 자양동 203-2번지 ","서울특별시 광진구 동일로 34 (자양동)","05081","강변모텔","2019-12-12 17:09:25","U","2019-12-14 02:40:00.0","여관업","205310.285709458    ","448183.850317743    ","여관업","0","0","0","0","0","0","6","10","0","N","0","","","","임대","0","","","0","0","N"
"3040000","3040000-201-1983-00068","19831114","","01","영업/정상","01","영업","","","","","02 4528115","337.92","143864","서울특별시 광진구 자양동 581-4번지 ","서울특별시 광진구 자양번영로 31, 2,3층 (자양동)","05092","은성","2018-11-30 15:54:18","U","2018-12-04 02:40:00.0","여관업","206577.287991319    ","447806.088004584    ","여관업","0","0","0","0","0","0","0","13","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-1983-00069","19831024","","01","영업/정상","01","영업","","","","","02 4617110","166.32","143902","서울특별시 광진구 중곡동 210-10","서울특별시 광진구 면목로 183-1 (중곡동)","04902","라마","2022-10-31 16:48:57","U","2021-11-01 00:02:00.0","여관업","207257.069658853","451928.745163603","","","","","","","","","","","","","","","","","","","","","",""
"3040000","3040000-201-1984-00005","19840223","","03","폐업","02","폐업","20210701","","","","02 4476900","1,535.16","143835","서울특별시 광진구 구의동 633-4 ","서울특별시 광진구 광나루로30길 3 (구의동)","05023","호텔스타건대","2021-07-01 18:31:45","U","2021-07-03 02:40:00.0","여관업","207215.701878385    ","449185.03038418     ","여관업","0","0","0","0","0","0","0","39","0","Y","0","","","","","0","","","0","0","N"
"3040000","3040000-201-1984-00014","19841216","","03","폐업","02","폐업","20031010","","","","02 4539331","217.91","143819","서울특별시 광진구 구의동 71-29번지 ","","","은하장","2005-04-22 00:00:00","I","2018-08-31 23:59:59.0","여관업","207889.562789686    ","449643.691169752    ","여관업","","","","","","","7","18","","N","","","","","","","","","","","N"
"3040000","3040000-201-1984-00015","19841216","","03","폐업","02","폐업","20190228","","","","02 4463000","387.90","143819","서울특별시 광진구 구의동 71-29번지 ","서울특별시 광진구 자양로 258 (구의동)","04975","모텔 아크로","2019-02-28 10:58:24","U","2019-03-02 02:40:00.0","여관업","207889.562789686    ","449643.691169752    ","여관업","0","0","0","0","0","0","0","29","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-1984-00016","19840725","","01","영업/정상","01","영업","","","","","02 4632589","81.70","143916","서울특별시 광진구 화양동 23-10","서울특별시 광진구 동일로 172-9 (화양동)","05007","코자자모텔","2022-12-15 10:47:15","U","2021-11-01 23:07:00.0","여관업","205905.765976001","449462.648617056","","","","","","","","","","","","","","","","","","","","","",""
"3040000","3040000-201-1984-00017","19841217","","01","영업/정상","01","영업","","","","","02 4657575","264.99","143916","서울특별시 광진구 화양동 18-11 ","서울특별시 광진구 광나루로14길 5 (화양동)","05008","호텔테마","2020-11-16 10:12:21","U","2020-11-18 02:40:00.0","여관업","206038.421088232    ","449508.096492795    ","여관업","0","0","0","0","0","0","12","16","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-1984-00018","19840107","","03","폐업","02","폐업","20201005","","","","02 4471235","174.06","143818","서울특별시 광진구 구의동 59-1 4,5호 ","서울특별시 광진구 천호대로 700 (구의동,4,5호)","04980","스카이","2020-10-05 16:11:04","U","2020-10-07 02:40:00.0","여관업","208062.211716832    ","449642.379782997    ","여관업","0","0","0","0","0","0","0","33","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-1984-00019","19840118","","03","폐업","02","폐업","20191216","","","","02 4690302","137.67","143841","서울특별시 광진구 자양동 7-17번지 ","서울특별시 광진구 아차산로 226 (자양동)","05073","재흥장여관","2019-12-16 15:53:32","U","2019-12-18 02:40:00.0","여관업","205981.530324352    ","448685.25719951     ","여관업","0","0","0","0","0","0","0","30","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-1984-00020","19840131","","03","폐업","02","폐업","19950710","","","","000000  00",".00","143840","서울특별시 광진구 군자동 350-3번지 ","","","만년장여관","2002-08-02 00:00:00","I","2018-08-31 23:59:59.0","여관업","206038.869513525    ","449844.379971087    ","여관업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3040000","3040000-201-1990-00001","19900201","","03","폐업","02","폐업","20171017","","","","02 4996477","98.52","143846","서울특별시 광진구 자양동 236-90번지 ","서울특별시 광진구 뚝섬로 471-4 (자양동)","05080","성춘장여관","2017-10-17 11:08:25","I","2018-08-31 23:59:59.0","여관업","205477.134659707    ","448312.303781151    ","여관업","0","0","0","0","0","0","2","8","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-1991-00003","19910422","","01","영업/정상","01","영업","","","","","02 4551100","3,142.93","143831","서울특별시 광진구 구의동 595-0","서울특별시 광진구 구의강변로 38 (구의동)","05116","(주)동서울관광호텔","2022-12-28 10:42:49","U","2021-11-01 21:00:00.0","관광호텔","208051.884671132","447994.805558304","","","","","","","","","","","","","","","","","","","","","",""
"3040000","3040000-201-1996-00001","19960101","","01","영업/정상","01","영업","","","","","02 4462805","119.75","143890","서울특별시 광진구 중곡동 117-8","서울특별시 광진구 용마산로 17 (중곡동)","04931","귀빈장","2022-07-08 17:45:59","U","2021-12-06 23:02:00.0","여관업","207709.979502158","450328.823860197","","","","","","","","","","","","","","","","","","","","","",""
"3040000","3040000-201-2000-00001","20000711","","03","폐업","02","폐업","20000719","","","","02 4645446",".00","143916","서울특별시 광진구 화양동 23-16번지 ","","","거북장여관","2003-01-02 00:00:00","I","2018-08-31 23:59:59.0","여관업","205880.867136       ","449459.297399       ","여관업","0","0","0","","0","","10","0","0","Y","0","","","","","","","","","","N"
"3040000","3040000-201-2002-00001","20021119","","01","영업/정상","01","영업","","","","","0234090497","315.88","143838","서울특별시 광진구 군자동 471-1 ","서울특별시 광진구 능동로35길 41 (군자동)","04996","애플","2020-09-08 14:16:50","U","2020-09-10 02:40:00.0","여관업","206715.163962974    ","450559.947859031    ","여관업","0","0","0","0","0","0","0","15","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-2003-00001","20030102","","03","폐업","02","폐업","20160603","","","","02 4983470","171.57","143916","서울특별시 광진구 화양동 23-16번지 ","서울특별시 광진구 동일로 172-4 (화양동)","","거북장","2012-01-03 10:50:13","I","2018-08-31 23:59:59.0","여관업","205880.867136       ","449459.297399       ","여관업","","","","","","","","9","","N","","","","","","","","","","","N"
"3040000","3040000-201-2012-00001","20120620","","01","영업/정상","01","영업","","","","","0222185000","30,402.74","143758","서울특별시 광진구 자양동 227-342번지 더 클래식500 ","서울특별시 광진구 능동로 90, 더 클래식500 (자양동)","05065","더클래식500펜타즈","2018-11-29 14:53:06","U","2018-12-01 02:40:00.0","관광호텔","206217.434726027    ","448506.218743834    ","관광호텔","0","0","5","20","0","0","0","84","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-201-2015-00001","20150921","","01","영업/정상","01","영업","","","","","02  465 7171","2,821.00","143840","서울특별시 광진구 군자동 350-6","서울특별시 광진구 동일로 212 (군자동)","05002","호텔컬리넌건대","2022-09-30 13:51:33","U","2021-10-31 00:02:00.0","관광호텔","206032.404204369","449812.167768449","","","","","","","","","","","","","","","","","","","","","",""
"3040000","3040000-201-2016-00001","20160617","","03","폐업","02","폐업","20190612","","","","02  466 7851","5,568.11","143912","서울특별시 광진구 중곡동 638-3번지 ","서울특별시 광진구 천호대로 521 (중곡동)","04920","호텔더디자이너스건대","2019-06-12 15:57:28","U","2019-06-14 02:40:00.0","관광호텔","206698.893815455    ","450714.384110768    ","관광호텔","9","3","","","","","0","75","0","N","0","","","","자가","0","0","0","0","0","N"
"3040000","3040000-201-2017-00001","20170523","","01","영업/정상","01","영업","","","","","02  456 1261","5,959.76","143847","서울특별시 광진구 능동 276-1 220-1, 220-3 ","서울특별시 광진구 천호대로 560 (능동)","04985","호텔부티크나인","2021-05-06 11:48:31","U","2021-05-08 02:40:00.0","관광호텔","207010.871583566    ","450476.132985226    ","관광호텔","17","2","1","17","1","2","0","86","0","N","0","","","","자가","0","0","0","0","0","N"
"3040000","3040000-201-2017-00002","20170523","","01","영업/정상","01","영업","","","","","02   4991585","1,998.15","143840","서울특별시 광진구 군자동 350-1 350-2, 350-3 ","서울특별시 광진구 동일로 214 (군자동)","05002","호텔컬리넌 건대2","2022-03-08 15:16:23","U","2022-03-10 02:40:00.0","관광호텔","206049.041722081    ","449837.413487285    ","관광호텔","10","1","1","10","1","1","0","56","0","N","0","","","","자가","0","0","0","0","0","N"
"3040000","3040000-201-2018-00001","2018-01-05","","01","영업/정상","01","영업","","","","","02  499 8616","2950.75","143-916","서울특별시 광진구 화양동 24-15","서울특별시 광진구 동일로 156 (화양동)","05013","에이치에비뉴 호텔 건대점","2023-03-13 17:06:07","U","2022-12-02 23:05:00.0","관광호텔","205814.775584133","449312.4702829","","","","","","","","","","","","","","","","","","","","","",""
"3040000","3040000-201-2018-00002","20180206","","01","영업/정상","01","영업","","","","","02  463 5678","4,325.11","143916","서울특별시 광진구 화양동 23-15번지 ","서울특별시 광진구 동일로 172 (화양동)","05007","호텔더디자이너스 프리미어 건대","2018-02-06 16:38:13","I","2018-08-31 23:59:59.0","관광호텔","205879.365670312    ","449454.638559578    ","관광호텔","0","0","1","18","1","1","0","100","0","N","0","","","","","0","0","0","0","0","N"
"3040000","3040000-201-2018-00003","20180621","","01","영업/정상","01","영업","","","","","","2,484.97","143842","서울특별시 광진구 자양동 24-6 호텔케이월드 ","서울특별시 광진구 동일로 90, 호텔케이월드 (자양동)","05071","호텔케이월드","2021-08-12 14:02:19","U","2021-08-14 02:40:00.0","관광호텔","205540.082598602    ","448702.306849626    ","관광호텔","11","1","1","11","1","1","0","54","0","N","0","","","","자가","0","0","0","0","0","N"
"3040000","3040000-201-2019-00001","20190612","","01","영업/정상","01","영업","","","","","02  22463232","5,568.11","143912","서울특별시 광진구 중곡동 638-3번지 호텔 더디자이너스 건대 ","서울특별시 광진구 천호대로 521, 호텔 더디자이너스 건대 지하3~지상9층 (중곡동)","04920","호텔더디자이너스건대","2020-04-22 17:49:41","U","2020-04-24 02:40:00.0","관광호텔","206698.893815455    ","450714.384110768    ","관광호텔","0","0","1","9","3","1","0","75","0","N","0","","","","","0","0","0","0","0","N"
"3040000","3040000-201-2023-00001","2023-01-31","","01","영업/정상","01","영업","","","","","02  456 3271","2060.00","143-808","서울특별시 광진구 광장동 327-1","서울특별시 광진구 아차산로76가길 12 (광장동)","04969","나무호텔","2023-01-31 17:13:55","I","2022-12-02 00:02:00.0","관광호텔","209407.745384399","449459.252995276","","","","","","","","","","","","","","","","","","","","","",""